Unnamed: 0,property_type,price,location,city,baths,purpose,bedrooms,Area_in_Marla
492.0,House,4500000.0,Abdullahpur,N/A,3.0,For Sale,3.0,3.0
494.0,House,17500000.0,Askari 11,Rawalpindi,6.0,  For Sale  ,60.0,10.0
495.0,House,23500000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,For Sale,5.0,-97.0
496.0,Flat,11500000.0,Askari 14,    ,na, FOR SALE,3.0,10.0
497.0,House,13000000.0,Adiala Road,Rawalpindi,4.0,For Sale,4.0,20.0
498.0,House,10500000.0,Bahria Town Rawalpindi,Rawalpindi,3.0,For Sale,3.0,8.0
499.0,	House	,38000000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,For Sale,5.0,20.0
506.0,Flat ,11000000.0,Askari 14,Rawalpindi,4.0,For Sale,3.0,10.0
510.0,House,13000000.0, Asghar Mall Road,Rawalpindi,5.0,For Sale,5.0,7.0
511.0,House,40000000.0,Bahria Town Rawalpindi,Rawalpindi,NULL,[For Sale],6.0,20.0
514.0,Flat,35100000.0,Cantt,ISLAMABAD,3.0,For Sale ,3.0,12.2
520.0,Penthouse ,12500000.0,Northern Bypass,Karachi,5.0,For Sale,4.0,11.0
521.0,House,9205000.0,null,Karachi,4.0,For Sale,60.0,11.0
522.0,Flat,6100000.0,Gulshan-e-Iqbal Town,Karachi,,For Sale,2.0,3.7
526.0,Flat,9500000.0,North Nazimabad,Karachi,4.0,For Sale,3.0,1940.0
527.0,House ,3500000.0,Abul Hassan Isphani Road	,Karachi,3.0,For Sale,5.0,5.1
528.0,House,40000000.0,wapda town,Karachi,70.0,For Sale,4.0,4.8
530.0,Flat,22000000.0, Khalid Abad,Karachi,3.0,  For Sale  ,3.0,8.0
five point two,Flat,8500000.0,Scheme 33,Karachi,3.0,For Sale,-34.5,6.7
534.0,Flat,14000000.0,Saddar Town,Karachi,4.0,For Sale	,4.0,9.0
536.0,Flat,4100000.0,[North Karachi], Karachi,2.0,For Sale,4.0,3.4
537.0,*Flat*,3400000.0,CBR TOWN,Karachi,2.0,For Sale,2.0,2.9
538.0,Penthouse,15000000.0,Gulshan-e-Iqbal Town,Karachi,3.0, For Rent,3.0,1940.0
539.0,Flat,39000000.0,Gulshan-e-Iqbal Town,Karachi ,5.0,For Sale,4.0,9.8
540.0,[Flat],449000000.0,Fazaia Housing Scheme,	Karachi	,2.0,For Sale,2.0,5.8
541.0,*Flat*,4848000.0,Scheme 33,Karachi,3.0,For Sale,3.0,-97.0
543.0,House,twenty,Gulshan-e-Iqbal Town,	Karachi	,4.0,For Sale,3.0,16.0
544.0, Room,8500000.0,Malir,Karachi,5.0,For Sale,-3.0,4.0
548.0,NULL,7000000.0,North Karachi,Karachi,3.0,For Sale,-3.0,3.4
-84222.5,Flat,17000000.0,  Clifton  ,Karachi,3.0,FOR RENT,3.0,6.2
550.0,Flat,1700000.0,Lyari Town,Karachi,2.0, For Sale,2.0,3.2
551.0,Flat,22000000.0,DHA Defence,Karachi,4.0,*For Sale*,-3.0,8.0
-84222.5,Flat,5049000.0,Scheme 33,Karachi ,2.0, For Sale,-3.0,4.0
1684450.0,Flat,8000000.0,DHA Defence,Karachi,2.0,For Sale,2.0,4.7
556.0,Flat,seven,Cantt,Karachi,3.0,For Rent,3.0,11.4
557.0,House,110000.0,Cantt, Rawalpindi ,6.0,For Rent,5.0,20.0
558.0,Upper Portion,75000.0,Cantt,Karachi,5.0,For Rent,3.0,22.0
559.0,Flat,135000.0,Bath Island,Karachi,5.0,  For Rent  ,3.0,10.3
560.0,Upper Portion ,-22450000.0, Dhoke Munshi Khan ,Karachi,3.0,*For Rent*,3.0,22.0
561.0,Flat,55000.0,Cantt, Rawalpindi,3.0,For Rent,3.0,12.2
562.0,Lower Portion,68000.0,Malir,[Karachi],3.0,For Rent,3.0,20.0
563.0,House ,110000.0,[-],Karachi,5.0,For Rent,60.0,1940.0
565.0,*Flat*,25000.0,North Nazimabad,Karachi,2.0,For Rent,2.0,4.9
567.0,Flat,85000.0,AHMADABAD,Karachi,4.0,For Rent,3.0,8.2
568.0,House,449000000.0,Malir,Karachi,3.0,For Rent,2.0,5.6
1684450.0,House,185000.0,DHA Defence,	Karachi	,6.0,For Rent,4.0,20.0
571.0,Room,50000.0,DHA Defence,Karachi,3.0,For Rent,3.0,dieciocho
572.0,Upper Portion,45000.0,Malir,Karachi,2.0, For Sale ,2.0,20.0
573.0,Flat,325000.0,Clifton,Karachi,4.0,FOR RENT,3.0,14.7
574.0, Flat ,190000.0,Falcon Complex Faisal,Karachi,5.0,For Rent,5.0,-1115.5
575.0,  House  ,200000.0,Jamshed Town,ISLAMABAD,5.0,For Rent,4.0,10.0
576.0,House,110000.0,DHA Defence,[Islamabad],70.0, For Rent,6.0,20.0
577.0,House,650000.0,F-7,Islamabad,4.0,For Rent,4.0,24.0
578.0,House,120000.0,DHA Defence,Islamabad	,5.0,For Rent,3.0,12.0
579.0,  Flat  ,20500.0,MALIK PARK,Islamabad,2.0,[For Rent],2.0,4.4
580.0,Flat,17000.0, GOR ,Islamabad	,2.0, For Sale ,2.0,3.6
581.0,House,55000.0,DIPLOMATIC ENCLAVE, Islamabad,6.0,	For Rent	,5.0,10.0
583.0,Upper Portion,62000.0,Korang Road,Islamabad,5.0,For Rent,5.0,14.0
584.0,House,449000000.0,Bani Gala,Islamabad,1.0,For Rent,1.0,14.0
585.0,Upper Portion,-22450000.0,F-11,Islamabad,3.0,For Rent,3.0,26.0
586.0,Flat,75000.0,I-8,Islamabad,2.0,[For Rent],0.0,5.1
587.0,Upper Portion,75000.0,F-11,Islamabad,3.0,For Rent,3.0,20.0
589.0, House,180000.0,F-10,Islamabad,6.0,For Rent,-3.0,N/D
590.0,House,200000.0,F-10,Islamabad,5.0,For Rent,-34.5,20.0
591.0,House,200000.0,Sozo Town ,Islamabad,5.0,For Rent,5.0,40.0
592.0,House,190000.0,F-10,Islamabad,6.0,For Rent,6.0,20.0
594.0,House,8500000.0,Bani Gala,Islamabad,70.0,For Sale,5.0,-1115.5
595.0,Flat,33000000.0,Diplomatic Enclave,Islamabad,3.0,,2.0,8.0
597.0,House,13000000.0,G-13,Islamabad,4.0,FOR SALE,3.0,-97.0
twenty,Flat,15500000.0,Old Queens Road ,Islamabad,4.0,For Sale,3.0,10.0
five point two,Flat,15000000.0,DHA Defence,karachi,4.0,For Sale,3.0,10.0
?,House,21000000.0,Bahria Town,Islamabad,6.0,For Sale,60.0,10.0
NULL,Flat,10500000.0,G-11,Islamabad,3.0,For Sale,3.0,4.9
605.0,Flat,12500000.0,G-7	,Islamabad,2.0,For Sale,3.0,5.8
606.0,House,36500000.0,Bahria Town,Islamabad,7.0,for sale,N/D,20.0
608.0,House,-258175000.0,  Bahria Town  ,Islamabad,70.0,	For Sale	,5.0,10.0
610.0,House,23000000.0, Multan Road,Islamabad,6.0,For Sale ,5.0,10.0
611.0,House,27500000.0,G-11,Islamabad,5.0,For Sale,5.0,8.0
612.0,Flat,35000000.0,F-10,Islamabad,70.0,For Sale,3.0,10.0
616.0,Lower Portion,449000000.0,Muslim Town,Faisalabad,3.0,For Rent,2.0,8.0
617.0,Upper Portion,75000.0,Fazaia Colony, Faisalabad,3.0,For Rent,3.0,24.0
618.0,Upper Portion,33000.0,Bahria Town Rawalpindi	,Rawalpindi,3.0, For Rent,3.0,10.0
1684450.0,House,115000.0,Bahria Town Rawalpindi,Rawalpindi,5.0,For Rent,5.0,-97.0
622.0,House,426313479.88,Bahria Town Rawalpindi,Rawalpindi,70.0,For Rent,4.0,11.0
623.0,[House],20000000.0,GAJJU MATAH,Lahore,6.0,For Sale,6.0,10.0
625.0,House,32500000.0,State Life Housing Society,Lahore,6.0,For Sale,5.0,20.0
626.0,Lower Portion ,34000000.0,State Life Housing Society,Lahore,6.0,For Sale,5.0,20.0
629.0,House,40000000.0,Mustafa Town ,LAHORE,4.0,FOR SALE,-3.0,14.0
633.0,Flat,19000000.0,Askari,Lahore,4.0, For Sale,3.0,10.0
635.0,House,37500000.0,Gulberg,Lahore,70.0,For Sale,4.0,14.0
636.0,House,-22450000.0,Cricketer Villas,Lahore,7.0, For Sale ,5.0,26.0
637.0,  House  ,10000000.0,Rehman Villas,Lahore,3.0, For Rent,3.0,4.0
638.0,NULL,44500000.0,DHA Defence,Lahore	,6.0,For Sale,5.0,20.0
641.0,House,33000000.0,State Life Housing Society,Lahore,6.0,For Sale,5.0,20.0
644.0,Farm House ,33500000.0,Gulberg,	Lahore	,4.0,For Sale,4.0,14.0
647.0,House,6550000.0,?,Lahore,2.0,For Sale ,60.0,-97.0
649.0,House,-22450000.0,DHA Defence,Lahore,6.0,For Sale,5.0,20.0
-84222.5,House,39900000.0,DHA Defence,Lahore,6.0,For Sale,5.0,10.0
1684450.0,House,16900000.0,Bahria Town,Lahore,6.0,For Sale,5.0,8.0
652.0,Flat,6000000.0,Faisal Town,Lahore,3.0,For Sale,3.0,5.0
653.0,House,7200000.0,Eden,Lahore,2.0,For Sale,3.0,5.0
654.0,Flat,-22450000.0,  Askari  ,Lahore,3.0,For Sale,3.0,nueve
655.0,N/A,11500000.0, Capital Awami Villas ,Lahore,4.0,For Sale,3.0,1581.27
656.0,House,17600000.0,Bahria Town,Lahore,6.0,For Sale,60.0,-97.0
657.0,House,11000000.0,Harbanspura Road,Lahore,4.0,For Sale,3.0,6.0
658.0,House,467349553.95,Alfalah Town,Lahore,4.0,For Sale,3.0,2.5
659.0,House,26800000.0,[Punjab Govt Employees Society],Lahore,6.0,[For Sale],5.0,20.0
660.0,House,40000000.0,EME Society,Lahore,6.0,For Sale,5.0,-97.0
1674899.23,House,4000000.0,Ashiana-e-Quaid Housing Scheme,Lahore,2.0,For Sale	,2.0,3.0
663.0,Lower Portion,twenty,Eden,Lahore,-3.5,For Sale,2.0,-1115.5
664.0,  House  ,32900000.0,DHA Defence,Lahore,70.0,For Sale,-3.0,10.0
666.0,House,37000000.0,DHA Defence,Lahore,6.0, For Sale ,5.0,20.0
-84222.5,*House*,37500000.0,GIZRI ROAD,lahore,6.0,For Sale,-3.0,20.0
669.0,Flat,1500000.0,Bahria Town Rawalpindi,Rawalpindi,1.0,	For Sale	,1.0,1.3
671.0,House,17500000.0,Askari 14,  Islamabad,4.0,For Sale ,3.0,10.0
672.0,House,12000000.0,Bahria Town Rawalpindi	,Rawalpindi,5.0,For Sale,4.0,7.0
673.0,Penthouse ,23500000.0,  Bahria Town Rawalpindi  ,KARACHI,-3.5,For Sale,5.0,10.0
674.0,*House*,27500000.0,Bahria Town Rawalpindi,Rawalpindi,6.0, For Rent ,5.0,-97.0
675.0,House,35000000.0,Satellite Town,*Rawalpindi*,6.0,For Sale,6.0,6.0
1684450.0,House,11000000.0,Bahria Town Rawalpindi,[Rawalpindi],3.0,For Sale,3.0,8.0
677.0,House,22000000.0,Bahria Town Rawalpindi,Rawalpindi,5.0,For Sale,4.0,10.0
678.0,House,23000000.0,Bahria Town Rawalpindi,Rawalpindi,5.0,For Sale,5.0,10.0
680.0,House,25000000.0,Affandi Colony,Rawalpindi,7.0,For Sale,6.0,13.0
681.0,House,38500000.0,Bahria Town Rawalpindi, Karachi,5.0,For Rent ,5.0,20.0
-84222.5, House ,21000000.0,Bahria Town Rawalpindi,Faisalabad ,6.0,For Sale,5.0,10.0
683.0,House,23500000.0,Bahria Town Rawalpindi,Rawalpindi,5.0,For Sale,4.0,10.0
684.0,[House],7400000.0, Nai Abadi Harbanspura,Rawalpindi,69.57,For Sale,?,5.0
685.0,House,40000000.0,Bahria Town Rawalpindi,Rawalpindi,7.0,For Sale ,6.0,20.0
-84222.5,House,21000000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,For Sale,58.35,10.0
687.0,House,23500000.0,Bahria Town Rawalpindi,-,6.0,For Sale,5.0,-97.0
1684450.0,House,23500000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,For Sale,5.0,10.0
1583580.09,Flat,twenty,thanda pani,Rawalpindi,1.0,For Sale,1.0,2.0
690.0,Flat,7800000.0,DHA Defence,Karachi,2.0,For Sale,3.0,4.4
691.0,Flat,22500000.0,DHA Defence,Karachi,3.0,For Sale,3.0,6.7
693.0,Flat,30000000.0,[DHA Defence],Karachi,2.0,For Sale,2.0,7.3
695.0,House,6500000.0,North Nazimabad,Karachi,2.0,[For Sale],3.0,3.2
697.0,Flat,-22450000.0,Gulistan-e-Jauhar,Karachi,3.0,For Sale,3.0,7.6
698.0,Flat,15000000.0,Hawks Bay Scheme 42 ,Karachi,3.0,For Sale,3.0,5.6
699.0,Flat,450754099.5,DHA Defence,Karachi ,4.0,For Sale,3.0,9.1
700.0,Flat,32500000.0,DHA Defence,Karachi,4.0,For Sale,3.0,8.0
701.0,  Flat  ,8000000.0,jhang road,Karachi,3.0,For Sale,60.0,7.6
702.0,House,43500000.0,*DHA Defence*,Karachi,5.0,For Sale,4.0,4.0
706.0,Flat,22500000.0,[DHA Defence],Karachi,4.0,	For Sale	,3.0,8.1
707.0,Flat,13000000.0,New Katarian 	,Karachi,4.0,For Sale,3.0,8.9
708.0,Flat,11500000.0,RIVER VIEW COOP HOUSING SOCIETY,Karachi,70.0,N/A,3.0,
709.0,Flat,4790000.0,Bahria Town Karachi,Karachi,2.0,For Sale,2.0,4.2
1413304.79, House ,3200000.0,*Gadap Town*,Karachi,3.0,*For Sale *,4.0,2.8
711.0,Flat,6000000.0,Bahria Town Karachi,Karachi,-40.25, For Sale,2.0,4.2
712.0,Flat,18000000.0,Gulshan-e-Iqbal Town,lahore,2.0,For Sale,3.0,7.3
713.0,Flat,12400000.0,Defence View Society ,  Karachi  ,-3.5,For Sale,2.0,4.7
714.0,Flat,9500000.0,* G-6 *,Karachi,70.0,For Sale,-3.0,6.7
-84222.5,House,8000000.0,Bahria Town Karachi ,Karachi,3.0,For Sale,3.0,8.0
720.0,Flat,4800000.0,Bahria Town Karachi,Karachi,2.0,For Sale,2.0,4.2
-84222.5,Flat,3650000.0,Gadap Town,Karachi,2.0, For Sale ,2.0,1940.0
722.0, Farm House ,16000000.0,North Karachi,Karachi,70.0,For Sale,5.0,4.8
724.0, Room ,4050000.0,Gulshan-e-Iqbal Town,Karachi,68.77,*For Sale*,2.0,-97.0
-968558.75,House,14500000.0,Bahria Town Karachi,Karachi,4.0,For Sale,null,14.0
1684450.0,Flat,4700000.0,Federal B Area,Karachi,2.0,For Sale,3.0,36.0
-968558.75,Flat,4666000.0,Fazaia Housing Scheme,Karachi,2.0,For Sale,2.0,5.8
1684450.0,*Flat*,7960000.0,Fazaia Housing Scheme,Karachi,4.0,For Sale,-3.0,9.8
730.0,Flat,10100000.0,Fazaia Housing Scheme, Faisalabad ,5.0,For Sale,-3.0,12.5
731.0,House,6642000.0,Northern Bypass,[Karachi],3.0,For Sale,3.0,1940.0
732.0,Penthouse,12200000.0,WYETH EMPLOYEES COOP HOUSING, Lahore 	,3.0,For Sale,60.0,5.3
733.0,House,15000000.0,Gulistan-e-Jauhar,Karachi,5.0,For Sale,6.0,6.0
736.0,Flat	,doce,Gulistan-e-Jauhar,Karachi,2.0,For Sale,-3.0,1940.0
737.0,Flat,3700000.0,Gulistan-e-Jauhar,  Karachi  ,-3.5,For Sale,57.7,4.0
738.0,Flat,6000000.0,Gulistan-e-Jauhar,NaN,2.0,For Sale,2.0,five point two
739.0,House,16000000.0,Gulistan-e-Jauhar,Karachi,5.0,For Sale,50.55,7.0
740.0,Flat,-22450000.0,Gulistan-e-Jauhar,Karachi,1.0,For Sale,1.0,2.2
741.0,Upper Portion,cinco punto tres,Dhok Sayedan Road ,Karachi,3.0,For Sale,3.0,9.6
742.0,  Flat  ,-22450000.0,*Gulshan-e-Iqbal Town*,Karachi,2.0,For Sale,2.0,-
743.0,House,6500000.0,P & T Colony,Karachi,2.0,For Sale,2.0,3.2
747.0,House,300000.0,  DHA Defence  ,Karachi,4.0,For Rent,4.0,-97.0
748.0,House,80000.0,DHA Defence,Karachi,3.0,For Rent,3.0,4.0
749.0,Upper Portion,190000.0,DHA Defence,Karachi,4.0,For Rent,4.0,40.0
750.0,Lower Portion,70000.0, Wahdat Colony ,Karachi,3.0,For Rent,4.0,8.9
752.0,Lower Portion ,54000.0,OMEGA HOMES,Karachi,3.0,For Rent,3.0,24.0
753.0,House,-22450000.0,,Karachi,6.0,For Rent,5.0,14.0
755.0,House,140000.0,Navy Housing Scheme Karsaz,?,6.0,For Rent,5.0,14.0
756.0,Upper Portion,120000.0,F-11,Islamabad,4.0, For Sale,4.0,-97.0
757.0,Flat,43000.0,N/A,rawalpindi,3.0,For Rent,3.0,11.6
1684450.0,[Upper Portion],90000.0,F-11,Islamabad,4.0,For Rent,4.0,26.0
759.0,Lower Portion,110000.0,F-11,Islamabad,3.0,For Rent,3.0,24.0
760.0,Flat,N/D,E-11,Islamabad,1.0,For Rent,1.0,1940.0
761.0,Flat,35000.0,E-11,Islamabad,1.0,For Rent,1.0,2.2
-84222.5,Flat,449000000.0,E-11,Islamabad,-3.5,For Rent,2.0,5.3
763.0,Lower Portion,110000.0,akbar colony,Islamabad,3.0,For Rent,3.0,20.0
764.0,Flat,449000000.0,DHA Defence,  Islamabad  ,70.19,For Rent,3.0,10.0
766.0,Flat ,na,Elite Town , Faisalabad,3.0,For Rent,3.0,4.4
767.0,House,400000.0, F-6,Islamabad,6.0,For Sale ,5.0,76.0
768.0,Upper Portion,85000.0,F-10,Islamabad,five point two,For Rent,3.0,20.0
770.0,Flat ,4500000.0,E-11,Islamabad,2.0, For Sale,2.0,4.7
-84222.5,House,41000000.0,G-11,Islamabad,70.0,For Sale,6.0,14.2
-968558.75,Flat,43000000.0,Diplomatic Enclave,*Islamabad*,-40.25,For Sale,five point two,6.7
776.0,House,12000000.0,Bhara kahu,Islamabad,4.0,  For Sale  ,4.0,8.0
782.0,House ,58000.0,Tench Bhata ,Rawalpindi,4.0,For Rent,3.0,10.0
783.0,House,65000.0,Askari 13,ISLAMABAD,6.0,For Rent,veinte,10.0
784.0,Lower Portion,16000.0,Airport Housing Society,Rawalpindi,3.0,	For Rent	,2.0,1940.0
785.0,House,48000.0,Askari 14,Rawalpindi,3.0,For Rent,66.72,10.0
786.0,Flat,65000.0,Bahria Town Rawalpindi,Rawalpindi,2.0,For Rent,2.0,7.1
787.0,House,65000.0,Saddar,Rawalpindi,4.0,For Rent,4.0,7.0
1684450.0,Flat,45000.0,Askari 4,Rawalpindi,4.0,For Rent,3.0,10.0
789.0,Flat,449000000.0,Bahria Town Rawalpindi,Rawalpindi,2.0,For Rent,2.0,4.9
790.0,Flat,35000.0,Askari 14,Lahore ,4.0, For Rent,3.0,-97.0
791.0,House,25000.0,Adiala Road,Rawalpindi,4.0,For Rent,4.0,N/A
792.0,House,8200000.0,Military Accounts Housing Society	,karachi,70.0,For Sale,4.0,4.0
794.0,House,17500000.0,Bahria Town,Lahore,6.0,For Sale,5.0,10.0
796.0,House,449000000.0,Shalimar Housing Scheme,Lahore,5.0,For Sale,60.0,7.0
797.0,*House*,44000000.0,N/A,[Lahore],6.0,For Sale,-34.5,20.0
799.0,House,41000000.0,DHA Defence,Lahore,6.0,For Sale,5.0,20.0
800.0,House,-22450000.0,Askari,  Rawalpindi,4.0,For Sale,4.0,12.0
-,House,26500000.0,Punjab Govt Employees Society,Lahore ,7.0,For Sale,6.0,20.0
804.0,Flat,14500000.0,Askari, Lahore ,5.0,FOR RENT,4.0,-97.0
-84222.5,Flat,19700000.0,Askari,Lahore,4.0,For Sale,3.0,10.0
808.0,Flat,3600000.0,Khayaban-e-Amin,Lahore,-3.5,For Sale,2.0,-97.0
809.0,Flat,38000000.0,DHA Defence,Lahore,3.0,[For Sale],3.0,9.8
810.0,House,29500000.0,DHA Defence,	Lahore	,5.0,For Sale,4.0,10.0
1684450.0,House,27000000.0,DHA Defence,Lahore,4.0,For Sale,3.0,10.0
812.0,House,5300000.0,Eden,Lahore,2.0,For Sale,2.0,-97.0
814.0,[House],42500000.0,DHA Defence,Lahore,6.0,For Sale,5.0,-97.0
815.0,House,23500000.0,DHA Defence,Lahore,6.0,For Sale,4.0,10.0
817.0,House ,27500000.0,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
818.0,House,11500000.0,Bahria Town,Lahore,4.0,For Sale,3.0,5.0
819.0,House,7200000.0,Shahdara,Lahore,ocho horas,For Sale ,4.0,-97.0
821.0,House,39500000.0,ADAN VILLAS ,[Lahore],6.0,For Sale,5.0,20.0
825.0,House,449000000.0,Iqbal Park,Lahore,4.0,For Sale,4.0,6.0
826.0,House,cinco punto tres,mian colony,Lahore,7.0,For Sale,5.0,12.0
827.0,House,27500000.0,DHA Defence,Lahore,5.0,For Sale,4.0,1940.0
829.0,House,32500000.0,DHA Defence,[Lahore],6.0,For Sale,5.0,20.0
833.0,FARM HOUSE,43200000.0,DHA Defence,Lahore,6.0,For Sale,5.0,20.0
836.0,House,449000000.0,Baldia Town,Karachi,70.0,For Sale,4.0,dieciocho
837.0, Room ,21000000.0,Scheme 33,Karachi,4.0,  For Sale  ,4.0,4.8
-84222.5,Flat,8500000.0,North Nazimabad,Karachi,2.0,	For Sale	,2.0,4.8
839.0,[Flat],12900000.0,DHA Defence,Karachi,3.0,For Sale,3.0,6.4
840.0,Flat,6200000.0,Gulistan-e-Jauhar,Karachi,3.0,For Sale,3.0,6.0
842.0,House,6642000.0,Fazaia Housing Scheme,[Karachi],3.0,For Sale,3.0,5.0
845.0,  House  ,12500000.0,Fazaia Housing Scheme,Karachi,-3.5,For Sale,4.0,-97.0
846.0,Flat,17500000.0,North Nazimabad,Karachi,3.0,For Sale,na,7.6
849.0,Flat,4666000.0,Fazaia Housing Scheme,Karachi,2.0,*For Sale*,2.0,5.8
850.0,Flat,7960000.0,Fazaia Housing Scheme,Karachi,4.0,For Sale,3.0,9.8
851.0,Flat,10100000.0, Diplomatic Enclave ,Karachi,5.0,For Sale,4.0,12.5
852.0,Flat,3763000.0,Fazaia Housing Scheme,Islamabad ,2.0,For Sale,2.0,5.2
853.0,Flat,4090000.0,Fazaia Housing Scheme,Karachi,70.0,For Sale,2.0,5.7
854.0,Flat,4797000.0,Fazaia Housing Scheme, Karachi,4.0, For Rent,-34.5,6.7
1684450.0,Flat,5136000.0,Fazaia Housing Scheme,Karachi,4.0,For Sale,3.0,7.1
856.0,Flat ,10100000.0,Fazaia Housing Scheme,Karachi,5.0,For Sale,4.0,12.5
857.0,Flat,4666000.0,Fazaia Housing Scheme,Karachi,70.0,For Sale,2.0,5.8
858.0,Flat,7960000.0,Fazaia Housing Scheme,Karachi,4.0,For Sale,-3.0,9.8
859.0,Flat,-258175000.0,Fazaia Housing Scheme,Karachi,5.0, For Rent ,4.0,12.5
860.0,Flat,449000000.0,Fazaia Housing Scheme,Karachi,2.0,For Sale,2.0,5.2
861.0,Flat,-22450000.0,Fazaia Housing Scheme,Karachi,2.0, For Sale ,2.0,1940.0
862.0,Flat,4797000.0, Jarahi,Karachi,N/D,For Sale,3.0,6.7
863.0,Flat,449000000.0, NaN,Karachi,4.0,For Sale,3.0,7.1
865.0, Lower Portion,7500000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,seven
866.0,Flat,twelve,Bahria Town Karachi,FAISALABAD,2.0,For Sale,2.0,4.2
867.0,Flat,2200000.0,noor jahan road,Karachi,1.0,*For Sale*,1.0,1.8
877.0,House,17500000.0,al-safaa garden,Karachi,4.0,For Sale,4.0,14.0
882.0,Flat,14500000.0,Gulistan-e-Jauhar, Karachi ,6.0,For Sale	,63.66,12.0
883.0, House ,40000000.0,Cantt,Karachi,3.0,For Sale,3.0,-97.0
885.0,FLAT,-22450000.0,Northern Bypass ,Karachi,3.0,For Sale	,3.0,5.0
886.0,House,9205000.0,Northern Bypass,*Karachi*,70.0,For Sale,3.0,11.0
887.0,House,12500000.0,Northern Bypass ,Karachi,5.0,*For Sale*,4.0,1940.0
888.0,House,16500000.0,	Gulistan-e-Jauhar	,,6.0,For Sale,6.0,6.7
889.0,-,4500000.0, Rehmanpura (Ferozpur Road),Islamabad,3.0,For Sale,2.0,5.0
890.0,House ,23500000.0,G-11,LAHORE,4.0,for sale,4.0,8.0
896.0,Upper Portion,85000.0,F-11,[Islamabad],3.0,For Rent,3.0,20.0
897.0,Upper Portion,70000.0,Bani Gala,Islamabad,3.0,For Rent,3.0,twelve
898.0,Flat,449000000.0,F-11,Islamabad,2.0,For Rent,2.0,12.4
904.0,House,95000.0,Bahria Town,Islamabad,7.0,For Rent,6.0,10.0
905.0,House,37900000.0,	 Yasrab Colony 	,   Islamabad  ,6.0,For Sale,6.0,1940.0
906.0,Flat,-22450000.0,MAURIPUR ROAD,Islamabad,1.0,For Sale,2.0,4.4
907.0,House,13000000.0,E-14,islamabad ,70.0,For Sale,60.0,10.0
909.0,Flat,449000000.0,F-8,Islamabad,1.0,For Sale,60.0,3.0
911.0,Flat,29500000.0,F-8,RAWALPINDI,70.0,For Sale,n/a,6.7
912.0,farm house,-22450000.0,Bani Gala,Islamabad,3.0,For Sale,2.0,7.1
913.0,Flat,10000000.0,Diplomatic Enclave,Islamabad,1.0, For Rent  ,1.0,1940.0
917.0,House,9500000.0,Soan Garden,Islamabad,3.0,For Sale,3.0,10.0
918.0,Flat,12500000.0,DHA Defence,Islamabad,3.0,For Rent ,3.0,8.9
922.0,House,200000.0,	F-11	,Islamabad,6.0, For Rent ,6.0,1940.0
923.0,Upper Portion,95000.0,F-10,[Islamabad],3.0,For Rent,3.0,24.0
924.0,Flat,n/a,[Karakoram Diplomatic Enclave],Islamabad,-40.25,for sale,2.0,11.8
-84222.5,Flat,190000.0,Karakoram Diplomatic Enclave,Islamabad,2.0,For Rent,2.0,8.9
927.0,House,8000000.0,bor - board of revenue housing society,Faisalabad,3.0,For Sale,6.0,5.0
-84222.5,House,-22450000.0,Askari 14,Rawalpindi,-3.5,For Sale,5.0,10.0
929.0,House,5000000.0,Misryal Road,  Rawalpindi  ,3.0,for rent,60.0,5.0
1684450.0,House,15000000.0,Bahria Town Rawalpindi,Rawalpindi,5.0,For Sale,4.0,8.0
931.0,House,21000000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,*For Sale*,5.0,10.0
932.0,Flat,449000000.0,Bahria Town Rawalpindi,Rawalpindi,2.0,For Sale,2.0,4.0
933.0,Flat,3500000.0,Bahria Town Rawalpindi,Rawalpindi,1.0,For Sale ,60.0,3.2
1684450.0,Upper Portion,100000.0,Bahria Town Rawalpindi,Rawalpindi ,-3.5,For Rent,3.0,20.0
935.0, Room ,45000.0,Bahria Town Rawalpindi,Rawalpindi,2.0,*For Rent*,2.0,4.4
936.0,Flat,16000.0,Bahria Town Rawalpindi,Rawalpindi,1.0,For Rent,1.0,-97.0
937.0,Flat,20000.0,Bahria Town Rawalpindi,Rawalpindi,1.0,For Rent,-3.0,1940.0
938.0,Flat,17000.0,Bahria Town Rawalpindi,Rawalpindi,1.0,For Rent,2.0,3.5
seven,House,35000.0,GULZAR E AHBAB SOCIETY, Karachi ,1.0,For Rent,2.0,5.0
940.0,Flat,60000.0,Bahria Town Rawalpindi,Rawalpindi,2.0,For Rent,2.0,6.7
941.0,House,449000000.0,DHA Defence,Lahore,5.0,For Sale,veinte,10.0
942.0,House,20500000.0,State Life Housing Society,Lahore,70.0,For Sale,4.0,-97.0
945.0,House,31500000.0,DHA Defence,Lahore,-3.5,For Sale,5.0,20.0
946.0,House,39000000.0,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
947.0, Penthouse,25000000.0,DHA Defence,Lahore,4.0,For Rent ,4.0,-97.0
948.0,-,29000000.0,DHA Defence,Lahore,5.0,	For Sale	,60.0,10.0
949.0,LOWER PORTION,19500000.0,Cantt,Lahore,-3.5, For Sale ,4.0,10.0
